conversation_id,conversation_type,turn_id,speaker,text,facet_id,facet_name,domain,score,confidence
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ020,Idiom Appropriateness,linguistic_quality,2,0.796
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ021,Collocational Accuracy,linguistic_quality,4,0.911
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ022,Nominal Group Complexity,linguistic_quality,4,0.889
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ023,Verbal Group Accuracy,linguistic_quality,2,0.865
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ024,Discourse Markers,linguistic_quality,4,0.699
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ025,Sentence Completeness,linguistic_quality,4,0.794
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ026,Parallelism,linguistic_quality,5,0.599
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ027,Modifier Placement,linguistic_quality,4,0.972
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ028,Subject-Verb Agreement,linguistic_quality,5,0.774
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ029,Pronoun-Antecedent Agreement,linguistic_quality,3,0.701
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ030,Conjunction Usage,linguistic_quality,3,0.658
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ031,Negation Accuracy,linguistic_quality,5,0.581
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ032,Comparative/Superlative Forms,linguistic_quality,5,0.562
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ033,Conditional Structures,linguistic_quality,1,0.932
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ034,Relative Clause Usage,linguistic_quality,3,0.781
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ035,Gerund vs Infinitive,linguistic_quality,4,0.724
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ036,Modal Verb Usage,linguistic_quality,1,0.575
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ037,Ellipsis Appropriateness,linguistic_quality,5,0.612
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ038,Reported Speech Accuracy,linguistic_quality,5,0.592
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ039,Hedging Language,linguistic_quality,4,0.85
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ040,Technical Term Accuracy,linguistic_quality,5,0.685
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ041,Nominalization,linguistic_quality,4,0.753
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ042,Abbreviation Clarity,linguistic_quality,5,0.933
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ043,Number/Quantity Expression,linguistic_quality,4,0.695
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ044,List Formatting,linguistic_quality,4,0.651
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ045,Capitalization,linguistic_quality,5,0.842
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ046,Transitional Phrases,linguistic_quality,3,0.936
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ047,Clarity of Expression,linguistic_quality,3,0.763
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ048,Conciseness,linguistic_quality,1,0.673
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ049,Completeness of Information,linguistic_quality,2,0.844
CONV023,news_discussion,1,user,Sample user turn 1 for news_discussion conversation. Brief response.,LQ050,Overall Linguistic Quality,linguistic_quality,5,0.747
